ID	RECEITA PREVISTA	PRECO MEDIO JAN	PRECO MEDIO FEV	PRECO MEDIO MAR
16122808	7500.0	750.0000000000005	750.0	399.9999999999997
37832316	57710.0	748.3870967741939	743.1034482758621	700.0000000000002
38071440	1500.0	982.2580645161285	849.9999999999997	799.9999999999994
899289	20730.0	845.161290322581	652.0689655172413	490.0000000000001
27755647	43700.0	696.7741935483874	537.9310344827584	399.9999999999997
31704381	1501.0	612.1935483870966	573.5172413793107	571.3548387096773
38570354	20270.0	720.2580645161293	717.586206896552	499.99999999999994
30442350	4375.0	473.54838709677387	415.5172413793105	399.9999999999997
29238594	30160.0	930.3225806451617	981.7241379310339	712.9032258064515
30021926	194000.0	2241.935483870968	1534.4827586206895	1500.000000000001
16139808	58100.0	1706.451612903225	1603.4482758620693	899.9999999999993
34333888	269955.0	1799.9999999999986	1800.0000000000002	1799.9999999999986
15379378	82520.0	1912.90322580645	1688.6206896551732	989.9999999999992
21075661	13023.0	401.06451612903203	418.6206896551723	308.0322580645162
16400213	11590.0	675.8064516129034	739.6551724137929	422.58064516129
39816003	223400.0	1627.096774193548	1715.862068965517	1890.0000000000007
31339078	155920.0	2167.7419354838707	1367.9310344827586	1200.0000000000005
